transaction_id,customer_id,bank_id,amount,currency,date,location,is_high_risk,is_valid_bank_id
438,785,378,1877.07,USD,2024-01-10,Barbarastad,True,True
439,407,671,578.19,USD,2024-08-11,Andrewsfort,True,True
440,319,18,6503.59,USD,2024-03-14,Cooperborough,False,True
441,488,622,1256.31,USD,2024-09-13,Hannahfurt,False,True
442,520,246,678.11,USD,2024-03-05,Elizabethhaven,False,True
443,8,60,6583.51,USD,2024-11-14,Lake Saraside,False,True
444,177,475,6463.99,USD,2024-07-09,Baldwinport,False,True
445,654,781,4055.84,USD,2024-08-05,Lawrencetown,False,True
446,710,12,3854.41,USD,2024-06-28,West Samanthaview,False,True
447,812,719,8165.41,USD,2023-11-26,Davidton,True,True
448,155,768,5205.17,USD,2024-06-26,Mckinneyside,True,True
449,867,776,6112.06,USD,2024-06-17,West Michaelside,False,True
450,651,392,6032.62,USD,2024-06-16,North Austinfurt,False,True
451,378,154,4558.89,USD,2024-07-20,Johnport,True,True
452,655,797,3891.31,USD,2024-06-28,Shepherdland,True,True
453,21,806,6445.35,USD,2024-05-28,Port Bonnie,False,True
454,772,65,2349.21,USD,2024-04-17,Lake Henry,True,True
455,788,838,6827.54,USD,2024-11-07,Port Kathyfort,False,True
456,843,195,9673.62,USD,2024-08-26,West Christy,False,True
457,108,507,7901.96,USD,2024-08-14,Burkemouth,False,True
458,830,141,3517.29,USD,2024-10-10,Lake Brittanyfort,False,True
459,381,136,9583.48,USD,2024-11-05,West Jamesside,True,True
460,581,114,5406.76,USD,2024-08-28,New Randy,False,True
461,842,859,2187.11,USD,2024-07-18,Nicolefurt,False,True
462,158,535,5251.13,USD,2024-06-06,Samanthaport,False,True
463,246,1001,4942.58,USD,2024-08-06,South Adamton,True,True
464,19,527,3668.41,USD,2023-12-05,South Jose,True,True
465,205,685,420.03,USD,2024-09-04,South Amberstad,False,True
466,199,969,8385.43,USD,2024-06-04,Port Dana,True,True
467,142,872,3546.9,USD,2024-06-19,Lake Edwardbury,True,True
468,66,250,3439.5,USD,2024-09-27,Timothyside,True,True
469,849,93,9442.85,USD,2024-01-10,Katherinetown,False,True
470,926,212,6761.3,USD,2024-03-10,Shanebury,True,True
471,416,308,7531.77,USD,2024-02-24,Richardchester,True,True
472,423,965,7153.5,USD,2024-08-26,Aaronborough,True,True
473,791,232,5298.63,USD,2024-02-23,Youngstad,False,True
474,217,755,5426.31,USD,2024-10-17,Lake Anthonyshire,True,True
475,95,963,4851.24,USD,2024-01-19,Lake Stacy,True,True
476,751,73,4145.44,USD,2024-10-19,Powellland,True,True
477,176,332,663.62,USD,2024-07-15,Port Matthewhaven,True,True
478,68,918,3637.41,USD,2023-12-16,Chadland,True,True
479,89,866,2133.82,USD,2024-02-26,Lake Benjaminhaven,False,True
480,936,780,2237.84,USD,2024-08-02,Lake Ericborough,True,True
481,846,144,3144.19,USD,2024-04-26,Smithchester,True,True
482,478,313,7721.13,USD,2024-11-05,East Belindatown,True,True
483,511,264,8287.55,USD,2024-02-08,Watsonmouth,True,True
484,97,171,224.51,USD,2024-09-10,Andersonview,False,True
485,453,125,5513.92,USD,2024-11-20,East Kim,False,True
486,692,790,3884.58,USD,2024-06-08,Conwaymouth,True,True
487,66,617,5844.37,USD,2024-01-01,East John,False,True
488,335,103,4011.08,USD,2024-02-19,New Lynn,False,True
489,524,23,5085.23,USD,2024-11-18,Lake Marissa,True,True
490,81,866,8297.69,USD,2024-01-02,West Melissaside,False,True
491,768,696,2312.17,USD,2024-03-10,Michellebury,True,True
492,646,113,7133.35,USD,2024-04-09,North Kaylashire,False,True
493,541,450,1330.59,USD,2024-06-21,Gregorybury,True,True
494,307,669,1105.99,USD,2024-09-02,Lake Steven,True,True
495,903,112,3955.59,USD,2023-12-09,Stevensontown,True,True
496,793,442,1836.22,USD,2024-05-24,South Kimberlystad,True,True
497,343,606,4332.86,USD,2023-11-23,Ortizhaven,False,True
498,841,640,1120.76,USD,2024-09-04,Jonathanview,True,True
499,288,254,7129.47,USD,2024-09-07,North Jamieborough,False,True
500,271,732,9895.62,USD,2024-04-13,Lake Jasmineport,True,True
501,958,809,9994.12,USD,2024-03-03,West Tara,True,True
502,541,694,6935.92,USD,2024-09-20,Townsendport,False,True
503,113,262,5553.1,USD,2023-11-28,Eugeneville,True,True
504,343,401,8419.59,USD,2024-02-29,Garciabury,False,True
505,315,398,8851.2,USD,2024-02-12,Port Zacharyview,False,True
506,299,515,5916.62,USD,2024-10-03,South Mollybury,True,True
507,877,919,2107.14,USD,2024-10-21,Taylorbury,False,True
508,555,858,5600.47,USD,2024-02-02,Denisestad,True,True
509,469,557,3176.45,USD,2024-05-21,Murphyview,False,True
510,347,342,4713.35,USD,2024-10-10,Guerrerotown,True,True
511,557,484,5909.94,USD,2024-01-18,Sherylborough,True,True
512,583,630,211.71,USD,2024-10-09,East Josephtown,True,True
513,93,788,1640.75,USD,2024-07-14,Lewisfurt,False,True
514,671,999,7195.54,USD,2023-12-29,Port Gregory,True,True
515,337,560,6501.27,USD,2024-06-13,Melindaborough,False,True
516,18,617,7750.07,USD,2024-07-26,West Natalie,True,True
517,331,32,1625.93,USD,2024-03-23,Hodgechester,False,True
518,734,641,2355.94,USD,2024-03-15,Joshuahaven,False,True
519,374,740,5678.63,USD,2024-06-30,West Lisa,True,True
520,394,173,9432.86,USD,2024-02-15,North Philip,False,True
521,340,341,4372.02,USD,2023-11-27,Grantview,False,True
522,955,678,1472.49,USD,2024-01-07,North Victoria,True,True
523,71,240,9138.89,USD,2024-04-14,New Jonathanmouth,True,True
524,799,390,1638.54,USD,2024-05-23,Aaronland,False,True
525,99,260,2723.7,USD,2024-04-15,Danielburgh,True,True
526,27,814,6050.36,USD,2023-12-02,South Lisa,True,True
527,88,1006,4131.0,USD,2024-04-23,Thompsonborough,False,True
528,539,52,3952.29,USD,2024-04-21,Youngmouth,False,True
529,160,616,7065.13,USD,2024-02-11,Andrealand,True,True
530,391,1000,9679.24,USD,2024-04-01,Blackburgh,True,True
531,763,529,3580.37,USD,2023-12-30,North Kellymouth,False,True
532,757,563,459.49,USD,2023-12-01,Jonesburgh,False,True
533,343,369,7388.8,USD,2023-11-24,Bradfordfurt,True,True
534,462,1006,9750.32,USD,2023-12-22,West Kenneth,False,True
535,829,143,4336.54,USD,2024-08-13,North Stephenmouth,True,True
536,734,193,117.42,USD,2024-04-30,West Gregorytown,False,True
537,501,867,9636.4,USD,2024-10-09,South Anthonyhaven,False,True
538,167,888,6089.18,USD,2024-01-30,West Courtney,True,True
539,132,609,2721.97,USD,2023-12-14,Mossberg,False,True
540,507,499,8475.72,USD,2024-03-05,Conleyshire,False,True
541,721,233,7831.37,USD,2024-09-28,North Randystad,True,True
542,999,408,9429.64,USD,2024-09-11,Schultzbury,True,True
543,436,976,2951.22,USD,2024-04-02,New Rachelland,True,True
544,786,544,1561.0,USD,2024-04-10,New Christina,False,True
545,780,808,9452.52,USD,2024-08-28,South Thomasstad,False,True
546,492,233,9482.81,USD,2024-03-28,New Teresatown,False,True
547,712,146,8086.58,USD,2024-06-30,Daniellemouth,True,True
548,412,647,5494.18,USD,2024-05-15,Cassandrahaven,True,True
549,553,905,7277.08,USD,2024-07-25,Laurenhaven,False,True
550,296,1005,5113.55,USD,2024-02-19,Jessicamouth,False,True
551,428,503,8825.2,USD,2024-07-16,New Kathryn,False,True
552,810,311,146.95,USD,2024-05-28,South David,True,True
553,402,907,4320.66,USD,2024-07-17,Andersonberg,False,True
554,160,700,3828.55,USD,2024-10-26,Port Mariochester,True,True
555,491,947,594.82,USD,2024-08-17,North Teresaton,True,True
556,275,566,7354.65,USD,2024-09-16,East Todd,True,True
557,514,108,136.69,USD,2024-05-19,Amandaport,False,True
558,185,108,1211.27,USD,2024-10-09,New Joseph,True,True
559,824,364,3637.94,USD,2024-03-11,Toddbury,False,True
560,89,453,908.82,USD,2024-07-26,Port Emilyville,False,True
561,498,137,9534.8,USD,2024-06-14,Port Destinyside,True,True
562,852,648,8163.48,USD,2024-01-09,Haroldstad,False,True
563,594,288,5050.63,USD,2023-12-15,North Brittany,True,True
564,597,82,3918.43,USD,2024-04-10,Lake Benjamin,False,True
565,915,395,4905.83,USD,2024-08-29,New Mollyburgh,False,True
566,270,147,9934.56,USD,2024-09-16,Lake Teresaborough,True,True
567,151,88,9509.48,USD,2024-02-17,Charlesborough,True,True
568,955,128,5367.5,USD,2024-11-02,Reidmouth,False,True
569,771,649,5545.83,USD,2024-04-21,South Jonathan,True,True
570,94,215,9394.08,USD,2024-05-28,Oscarstad,True,True
571,207,254,9851.24,USD,2024-02-20,Clementsfurt,True,True
572,693,235,8122.23,USD,2024-04-22,North Julie,True,True
573,753,704,6290.98,USD,2024-08-13,Vanessastad,True,True
574,527,828,554.61,USD,2024-06-18,Smithmouth,False,True
575,912,365,1732.45,USD,2024-01-07,North Ryan,True,True
576,916,683,4826.96,USD,2024-04-22,West Scottborough,True,True
577,160,524,5624.12,USD,2024-01-30,Ronnieville,True,True
578,207,385,9118.16,USD,2023-11-23,Stacybury,True,True
579,973,619,2296.82,USD,2024-11-01,Laurenton,True,True
580,917,809,7548.75,USD,2024-09-05,Barajasville,True,True
581,969,851,3273.65,USD,2023-12-04,North Cameron,False,True
582,285,686,7300.91,USD,2024-09-29,Phillipsview,True,True
583,773,521,6902.88,USD,2024-05-23,Port Ashley,False,True
584,591,860,2903.38,USD,2024-09-01,Powersshire,False,True
585,663,613,8685.31,USD,2024-11-18,New Amyshire,True,True
586,395,483,8054.89,USD,2024-09-19,Port Charlesfort,True,True
587,917,618,7964.42,USD,2024-10-01,East Debramouth,True,True
588,153,992,9016.89,USD,2024-07-31,Samanthabury,False,True
589,963,896,5682.56,USD,2024-01-28,Joannfurt,True,True
590,190,567,1250.17,USD,2024-03-24,Port Terri,True,True
591,573,65,3792.94,USD,2024-08-08,Lake Bonnie,True,True
592,855,313,6540.42,USD,2024-11-04,Brewermouth,True,True
593,769,122,5868.06,USD,2024-04-06,Stevensonstad,True,True
594,804,964,3058.48,USD,2023-12-24,Rossfort,False,True
595,861,470,7733.22,USD,2024-08-19,Philliphaven,True,True
596,548,589,4662.69,USD,2024-03-13,East Teresabury,True,True
597,674,325,1017.29,USD,2024-09-23,East Jamesshire,True,True
598,280,433,4398.44,USD,2024-03-20,West Hunter,False,True
599,930,891,5153.49,USD,2024-02-03,South Antonio,True,True
600,585,282,1247.33,USD,2024-06-15,Andersonborough,True,True
601,571,327,7332.16,USD,2024-09-11,Travisview,False,True
602,162,278,8705.3,USD,2024-11-12,Parkermouth,False,True
603,421,383,9815.7,USD,2024-11-17,Devinfurt,False,True
604,618,688,2453.74,USD,2024-06-19,Nicoletown,False,True
605,228,950,1910.4,USD,2024-05-04,Knightland,False,True
606,288,556,8172.59,USD,2023-11-29,Port Austinport,False,True
607,37,33,4022.74,USD,2024-04-21,Kyleport,False,True
608,934,399,5625.84,USD,2023-11-30,North Shari,False,True
609,784,709,4580.7,USD,2024-05-22,New Angieton,False,True
610,381,930,732.28,USD,2023-12-13,North Johnland,True,True
611,203,359,5797.25,USD,2024-06-04,North Jenniferland,False,True
612,795,148,7837.58,USD,2024-09-17,Port Shannonhaven,True,True
613,832,396,4102.58,USD,2024-07-29,North Scott,False,True
614,835,185,6958.26,USD,2024-07-16,Cookport,False,True
615,449,616,4974.08,USD,2024-05-26,Lake Paul,True,True
616,115,694,8806.59,USD,2024-03-12,Laurenmouth,True,True
617,212,255,7575.61,USD,2024-08-28,West Keith,False,True
618,855,543,9829.68,USD,2024-08-10,South Kennethtown,False,True
619,301,834,135.47,USD,2024-11-20,South James,True,True
620,407,442,7128.07,USD,2024-05-30,Deborahside,True,True
621,612,628,6390.85,USD,2024-01-20,South Nicholasport,False,True
622,82,9,8910.06,USD,2024-06-18,Loriburgh,True,True
623,76,801,5108.84,USD,2024-11-04,Susantown,True,True
624,370,207,9045.09,USD,2024-01-04,Haneyshire,True,True
625,471,838,5555.32,USD,2024-05-01,Grimesburgh,False,True
626,803,615,8829.18,USD,2024-01-31,South Elizabethborough,True,True
627,443,632,2841.25,USD,2023-12-17,Brendaport,False,True
628,178,969,1895.34,USD,2024-07-01,Perezberg,False,True
629,660,349,1246.47,USD,2024-08-12,Brandonberg,True,True
630,815,78,6139.61,USD,2024-05-11,Edwardsburgh,False,True
631,460,269,91.22,USD,2024-02-20,Ryanport,False,True
632,779,517,4705.28,USD,2024-06-29,New Angelafurt,True,True
633,897,938,7949.59,USD,2024-03-21,South Donald,False,True
634,470,1006,3914.0,USD,2024-06-18,Michaelhaven,False,True
635,10,943,1011.47,USD,2024-08-20,Edwardview,False,True
636,382,440,3820.24,USD,2024-08-13,Stevenburgh,True,True
637,10,90,3076.74,USD,2024-09-22,Richardfort,False,True
638,974,980,3735.99,USD,2024-10-13,East Elizabeth,True,True
639,301,535,9790.33,USD,2024-08-09,New Kristen,False,True
640,888,320,9434.14,USD,2023-12-07,South Peter,True,True
641,74,177,4176.01,USD,2024-08-15,West Francisco,True,True
642,454,925,8919.97,USD,2024-08-31,Jenniferfurt,True,True
643,674,516,101.03,USD,2024-11-22,East Mike,False,True
644,784,413,5950.8,USD,2024-11-06,Floreston,False,True
645,780,928,4610.14,USD,2024-03-16,Veronicaton,True,True
646,4,402,2899.69,USD,2024-07-21,Cunninghamfurt,False,True
647,72,993,7964.62,USD,2024-05-29,Jenniferview,False,True
648,102,53,281.57,USD,2024-04-24,East Lindsayland,True,True
649,149,244,9294.44,USD,2024-07-16,East Bridgetview,True,True
650,415,988,3022.37,USD,2024-10-28,Kristinastad,True,True
651,389,715,1555.02,USD,2024-11-04,East Manuelview,False,True
652,139,110,420.89,USD,2024-08-09,Griffithview,False,True
653,720,556,9391.38,USD,2024-05-15,Hallton,False,True
654,265,23,5719.56,USD,2023-12-14,Schmidtview,False,True
655,565,212,3433.1,USD,2024-03-08,Shafferville,True,True
656,578,61,6709.07,USD,2023-12-30,South Stevenside,False,True
657,846,631,4152.67,USD,2024-11-08,East David,False,True
658,388,467,9746.91,USD,2024-02-16,South Dianeport,False,True
659,564,191,5939.31,USD,2024-09-02,Boothport,True,True
660,411,375,2965.41,USD,2024-05-11,New Rebeccaburgh,True,True
661,593,16,657.35,USD,2024-10-30,Pittmanshire,False,True
662,754,530,7283.99,USD,2024-09-10,Stephanieton,True,True
663,374,727,5453.36,USD,2024-06-23,Melissaton,False,True
664,917,235,7017.66,USD,2024-04-23,West Krista,True,True
665,653,368,530.93,USD,2023-11-27,Micheleport,False,True
666,385,168,8594.71,USD,2024-08-13,Port Dianeborough,True,True
667,122,535,9387.23,USD,2023-12-22,Christianmouth,True,True
668,479,591,2929.82,USD,2024-02-23,Princeborough,False,True
669,325,403,2712.13,USD,2024-10-30,Erinport,True,True
670,320,523,5609.28,USD,2024-08-29,Garciaview,False,True
671,674,605,4700.21,USD,2024-02-22,Ramosborough,True,True
672,965,33,6296.23,USD,2024-03-14,Michaelport,True,True
673,866,485,3361.84,USD,2024-06-29,Wilsonton,False,True
674,100,441,8986.67,USD,2024-02-17,Lake Ethanstad,True,True
675,817,18,2078.07,USD,2024-07-12,New Carolbury,True,True
676,857,865,1594.56,USD,2024-05-25,North Kaylatown,False,True
677,755,301,3542.88,USD,2024-04-09,Edwardburgh,False,True
678,83,538,8267.66,USD,2024-01-04,Ponceview,False,True
679,162,488,6408.91,USD,2024-07-29,Kristenside,True,True
680,784,978,2383.42,USD,2023-12-20,West Ryantown,True,True
681,515,503,5873.63,USD,2024-02-13,Port Cathystad,True,True
682,316,617,4120.22,USD,2024-03-19,Lake Charlesbury,True,True
683,859,612,7303.01,USD,2024-08-25,Marvinchester,True,True
684,371,879,5340.8,USD,2024-02-20,East Yolandafurt,False,True
685,624,267,328.74,USD,2024-09-22,Pooleville,True,True
686,701,36,2861.56,USD,2024-03-28,Lake Gavin,True,True
687,531,273,2330.47,USD,2024-03-15,New Jonathanbury,True,True
688,787,455,5671.71,USD,2023-12-31,Lake Erik,True,True
689,551,351,1633.7,USD,2024-02-09,North Kevin,True,True
690,137,164,2230.82,USD,2024-08-09,Moorefurt,True,True
691,760,199,1611.88,USD,2023-12-23,Dalebury,False,True
692,886,416,300.61,USD,2024-06-10,Ericaberg,False,True
693,50,803,2713.01,USD,2024-06-05,New Michellefort,False,True
694,196,72,5463.56,USD,2024-09-15,Dianestad,True,True
695,909,133,6395.74,USD,2024-08-09,South Sharon,True,True
696,580,538,9753.09,USD,2024-06-19,Robinhaven,True,True
697,230,80,5550.32,USD,2024-04-11,Albertside,False,True
698,537,800,6392.35,USD,2024-03-09,Turnerfort,True,True
699,303,935,9376.8,USD,2024-07-27,Rosschester,True,True
700,566,248,1295.05,USD,2024-01-07,Jodyborough,True,True
701,574,450,433.13,USD,2024-10-18,Stephenmouth,False,True
702,888,639,1081.23,USD,2023-12-22,East Sonia,True,True
703,95,381,151.38,USD,2024-08-31,East Pamelaville,True,True
704,911,336,3654.79,USD,2024-07-27,North Chrisport,True,True
705,530,160,922.7,USD,2024-04-06,Heatherburgh,False,True
706,528,256,1357.0,USD,2024-02-15,Heatherbury,False,True
707,928,399,6768.72,USD,2024-01-23,New Erica,False,True
708,77,441,6801.69,USD,2024-10-24,South Alexandria,False,True
709,513,342,3349.05,USD,2024-06-04,Cortezborough,False,True
710,609,412,1115.69,USD,2024-05-20,East Cindy,False,True
711,675,615,58.63,USD,2024-01-20,Susanton,True,True
712,561,464,9228.75,USD,2024-04-10,Scottton,True,True
713,996,906,7318.22,USD,2024-04-27,Port David,True,True
714,910,181,6176.08,USD,2024-08-14,Kathyborough,True,True
715,249,98,6058.5,USD,2023-12-09,Austinview,False,True
716,529,225,701.95,USD,2024-03-29,Petersonview,False,True
717,34,630,7188.37,USD,2024-03-18,Yvonneville,False,True
718,301,77,4104.49,USD,2024-09-02,Andersonland,True,True
719,669,183,2827.94,USD,2024-11-05,Lake Terri,False,True
720,247,895,1603.76,USD,2024-08-09,North Dustinstad,False,True
721,923,863,882.71,USD,2024-09-28,Amybury,False,True
722,835,973,6633.27,USD,2023-12-11,North Anna,False,True
723,470,425,479.04,USD,2024-10-15,Melissaland,True,True
724,911,996,6140.46,USD,2023-12-12,West Christopher,True,True
725,23,759,5772.74,USD,2024-08-03,North Sergiohaven,False,True
726,767,702,3982.78,USD,2024-02-02,Lake Andrew,False,True
727,262,397,2398.96,USD,2024-03-21,Baileyburgh,True,True
728,864,610,877.68,USD,2024-01-12,North Jeffrey,False,True
729,876,1009,3094.83,USD,2024-08-04,North Courtneyview,False,True
730,140,257,6809.58,USD,2024-06-12,East Matthew,False,True
731,220,138,2664.15,USD,2024-06-10,Port Aaronmouth,False,True
732,605,688,440.31,USD,2024-05-09,Tylerborough,True,True
733,189,588,3272.73,USD,2024-05-05,Phillipsside,True,True
734,45,58,9662.49,USD,2024-03-08,Hickmanport,True,True
735,108,457,9337.53,USD,2024-09-22,Lake David,True,True
736,230,496,7635.07,USD,2024-05-12,Ariasmouth,False,True
737,729,25,9501.07,USD,2024-04-10,Adamfurt,False,True
738,771,121,5734.31,USD,2024-10-03,East Jared,True,True
739,460,101,6739.74,USD,2024-08-05,South Madisonside,True,True
740,15,465,4809.83,USD,2024-09-30,Port Joshuamouth,True,True
741,583,325,6397.02,USD,2024-06-26,North Michaelmouth,False,True
742,481,733,7374.96,USD,2023-12-02,New Natalie,False,True
743,153,330,4897.25,USD,2024-09-08,Timothystad,True,True
744,30,571,980.92,USD,2024-03-10,West Donnaberg,True,True
745,910,930,2575.72,USD,2024-10-10,East Miguel,True,True
746,67,598,157.37,USD,2024-06-28,East Alexandra,False,True
747,64,42,4907.27,USD,2023-12-24,Lake Amy,True,True
748,493,678,2559.75,USD,2024-04-09,North Jamiehaven,False,True
749,466,673,3927.74,USD,2024-07-04,Walkerside,True,True
750,595,314,9443.32,USD,2024-06-27,Matthewton,True,True
751,145,910,2280.84,USD,2023-12-16,East Jeffreyport,True,True
752,838,743,6738.57,USD,2024-04-24,Port Lauren,True,True
753,500,675,9240.92,USD,2023-12-27,Crystalfurt,True,True
754,542,882,1534.08,USD,2024-02-07,Karichester,True,True
755,872,255,8596.02,USD,2024-10-30,Frankville,False,True
756,788,215,2240.69,USD,2023-12-14,Lake Dominique,True,True
757,567,179,1789.34,USD,2024-07-21,West Tammychester,False,True
758,9,375,7909.91,USD,2024-07-21,West Travis,False,True
759,375,265,3321.99,USD,2024-10-19,Christianville,False,True
760,753,646,7646.19,USD,2024-09-20,Donaldhaven,True,True
761,995,821,3571.16,USD,2024-02-19,West Mark,True,True
762,368,685,7292.38,USD,2024-07-26,Kimberlyton,False,True
763,50,937,2723.36,USD,2024-08-10,Meyersfurt,True,True
764,972,611,2334.6,USD,2024-03-31,Smithmouth,False,True
765,696,697,2421.83,USD,2024-05-22,Yufort,False,True
766,3,586,3151.21,USD,2023-12-25,Taylorbury,True,True
767,288,527,1006.21,USD,2024-05-20,East Matthew,False,True
768,924,486,1861.01,USD,2024-02-15,East Nicholasmouth,False,True
769,849,198,6784.09,USD,2024-10-26,East Jessicaberg,False,True
770,377,996,4709.74,USD,2024-11-04,Gilmoreburgh,True,True
771,145,313,248.69,USD,2024-06-26,Jordanville,False,True
772,786,199,8266.1,USD,2024-04-09,Lake Rodney,False,True
773,387,698,2009.84,USD,2023-12-23,Tylerport,True,True
774,621,776,2861.55,USD,2024-03-21,Lake Abigail,True,True
775,372,715,9017.49,USD,2024-05-31,Juliestad,True,True
776,754,157,3514.13,USD,2023-12-05,Mosleytown,False,True
777,935,401,1234.38,USD,2024-07-10,Thomasberg,False,True
778,896,629,2090.42,USD,2024-06-22,New Tami,True,True
779,795,891,5145.84,USD,2024-09-21,Lake Sarah,False,True
780,777,1001,1075.73,USD,2024-09-03,Elizabethhaven,False,True
781,825,573,1914.77,USD,2024-09-08,Lake Jamesside,True,True
782,833,622,1767.03,USD,2024-05-30,New Kelly,False,True
783,943,631,8656.6,USD,2023-12-16,Rasmussenborough,False,True
784,40,851,3597.19,USD,2023-12-25,Port Alexandraside,False,True
785,886,231,6704.43,USD,2024-02-09,North David,False,True
786,494,580,5585.25,USD,2023-12-09,Moorefort,False,True
787,483,594,8637.82,USD,2024-02-12,Port Melanieburgh,False,True
788,621,15,4419.37,USD,2024-10-28,Cohenside,False,True
789,724,218,6789.75,USD,2024-07-02,Lake Christinaside,True,True
790,611,670,567.52,USD,2023-11-25,Edwardchester,False,True
791,119,128,4576.08,USD,2024-09-30,Hernandezside,True,True
792,451,452,4123.7,USD,2024-09-22,Griffinfort,True,True
793,250,198,684.09,USD,2024-09-12,New Marioton,True,True
794,768,881,3383.69,USD,2024-09-15,Peterstad,True,True
795,252,681,2658.78,USD,2024-09-06,North Timothyshire,True,True
796,57,830,3548.93,USD,2024-04-20,Port Davidborough,True,True
797,2,50,3078.17,USD,2024-07-15,Watsonmouth,True,True
798,286,278,4247.92,USD,2024-07-09,Zacharyport,True,True
799,561,507,4937.52,USD,2024-05-10,East Joanne,True,True
800,120,171,8034.61,USD,2024-03-30,Michaelfort,True,True
801,786,459,1412.78,USD,2024-04-27,Ramirezborough,False,True
802,391,434,9763.79,USD,2024-09-10,North Robertfort,True,True
803,524,622,4490.24,USD,2024-03-19,Kevintown,True,True
804,694,330,7431.94,USD,2024-05-12,Lindsayland,True,True
805,153,379,8706.3,USD,2024-05-20,New James,True,True
806,763,520,723.1,USD,2024-11-09,Stevenborough,True,True
807,649,317,2512.69,USD,2024-09-30,Gordonview,True,True
808,937,616,4419.71,USD,2024-01-28,Jenniferport,False,True
809,881,638,4560.93,USD,2024-02-24,Lake Nicolemouth,True,True
810,252,752,2115.49,USD,2024-05-08,Kaylabury,False,True
811,817,485,2050.93,USD,2023-11-29,West Anthonymouth,False,True
812,505,924,4331.55,USD,2024-04-30,New Vanessamouth,False,True
813,857,238,2708.88,USD,2024-06-19,Wesleystad,True,True
814,718,608,9300.06,USD,2024-04-19,Scottview,False,True
815,725,244,4214.53,USD,2024-02-23,Davidland,False,True
816,738,830,3334.99,USD,2024-06-19,New Jeffrey,False,True
817,408,952,4705.23,USD,2024-07-09,Port Christopherville,True,True
818,310,415,3349.29,USD,2023-12-01,South Larryview,True,True
819,300,7,3057.17,USD,2024-02-17,North Cheyenneside,True,True
820,715,804,8229.96,USD,2024-10-15,Brandiberg,False,True
821,95,930,9856.99,USD,2024-02-07,Manningchester,False,True
822,597,433,8986.3,USD,2024-04-26,Joshuabury,True,True
823,787,438,5000.76,USD,2024-05-22,Michaelburgh,True,True
824,709,492,1782.42,USD,2023-12-02,New Arthurchester,False,True
825,784,251,3601.2,USD,2024-11-22,Rogershaven,False,True
826,196,840,2377.28,USD,2024-04-03,New Nicholas,True,True
827,630,380,3262.58,USD,2023-11-28,Sawyerberg,False,True
828,79,548,3956.41,USD,2024-02-18,Jesseshire,True,True
829,13,48,4844.53,USD,2023-12-18,North Kimberlyhaven,False,True
830,467,822,2126.21,USD,2024-05-24,Reyesfort,True,True
831,171,32,3579.57,USD,2024-07-22,Rosariostad,False,True
832,246,72,3371.53,USD,2024-11-05,Lake Caitlin,True,True
833,59,885,6010.86,USD,2024-01-01,Watsonside,True,True
834,423,433,4461.35,USD,2024-10-30,West Henryshire,True,True
835,81,425,9420.27,USD,2024-06-26,Port Robert,True,True
836,661,935,6536.11,USD,2024-08-28,South Dianehaven,True,True
837,164,903,9203.33,USD,2024-11-05,Danielton,False,True
838,551,112,412.07,USD,2024-01-21,South Lisa,True,True
839,558,79,9730.33,USD,2024-03-25,East Stephaniebury,False,True
840,512,1010,6572.08,USD,2024-08-25,Griffithville,True,True
841,707,129,7936.13,USD,2024-03-29,Jasmineport,False,True
842,725,610,8696.75,USD,2024-05-29,Arnoldborough,False,True
843,209,182,9954.31,USD,2024-05-08,New Katietown,False,True
844,175,502,4553.08,USD,2024-10-13,Lake Keithview,True,True
845,448,442,4091.36,USD,2024-03-07,Orrville,True,True
846,784,343,6969.96,USD,2024-09-06,South Adrian,True,True
847,728,147,7081.95,USD,2024-11-13,New Lisastad,False,True
848,778,992,6195.11,USD,2024-03-25,Leetown,False,True
849,67,968,1313.72,USD,2024-05-11,Frazierfurt,True,True
850,646,321,2005.85,USD,2024-06-10,Juliestad,True,True
851,532,490,7157.74,USD,2024-05-31,Carlsonstad,False,True
852,212,687,3372.46,USD,2024-04-25,West Brianmouth,False,True
853,127,313,4648.43,USD,2024-02-25,East Victoriafort,True,True
854,988,848,694.14,USD,2024-11-09,Port Mirandaside,True,True
855,366,638,130.14,USD,2024-04-23,Vangtown,False,True
856,587,286,529.14,USD,2024-03-30,Brianmouth,True,True
857,493,926,2612.29,USD,2024-06-03,Port Emily,True,True
858,450,958,4766.97,USD,2024-02-01,Tracyfort,False,True
859,33,130,6234.57,USD,2024-07-04,North William,True,True
860,608,449,1521.92,USD,2024-01-25,Reyestown,False,True
861,48,502,4148.39,USD,2024-04-21,Garciamouth,True,True
862,909,799,7158.82,USD,2024-05-25,North Markshire,False,True
863,561,614,3337.21,USD,2024-06-17,Tamaramouth,True,True
864,609,493,7579.24,USD,2023-12-28,Terristad,True,True
865,871,416,922.06,USD,2024-05-27,Patrickland,False,True
866,859,82,5390.74,USD,2023-12-09,West Matthew,True,True
867,461,30,6353.24,USD,2024-08-17,New Mark,False,True
868,234,629,6216.57,USD,2024-09-14,South Nancy,False,True
869,831,290,4776.3,USD,2024-01-04,Suefurt,True,True
870,170,720,2084.02,USD,2024-03-19,West Christopher,False,True
871,955,406,1191.51,USD,2023-12-30,Cookshire,False,True
872,595,660,5965.7,USD,2024-01-07,North Cynthia,False,True
873,960,646,6711.31,USD,2024-11-07,North Laurenmouth,True,True
874,714,27,2764.94,USD,2024-03-06,Port Bradleyview,False,True
